Pclass,Sex,Age,SibSp,Parch,Fare,Has_Cabin,Title,FamilySize,IsAlone,AgeGroup,FareGroup,Embarked_Q,Embarked_S,Survived
2,0,-2.138872104570798,-0.47908676070718687,1.8665256881734007,0.07207524709879538,0,3,0.7050506355744817,0,0,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,1
1,1,2.477714743515635,-0.47908676070718687,-0.444999501816175,0.9033325586392215,1,2,-0.5583460543187373,1,4,3,False,True,1
3,1,-1.0793275820591577,0.481287771858981,-0.444999501816175,-0.3638941353812749,0,2,0.07335229062787217,0,1,1,False,False,1
2,0,-2.1517380023441537,0.481287771858981,0.7107630931786129,-0.28084148468247727,0,3,0.7050506355744817,0,0,2,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.48287607656348547,0,0,-0.5583460543187373,1,1,1,False,True,0
1,1,0.7370344565322257,0.481287771858981,0.7107630931786129,0.9643934056763304,1,1,0.7050506355744817,0,3,3,False,False,1
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,0.4489151945732318,0,0,-0.5583460543187373,1,2,3,False,True,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.06914016591721033,1,0,-0.5583460543187373,1,3,2,False,False,1
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,0,-0.5583460543187373,1,2,1,False,True,0
2,0,-1.0036458304511835,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,1,1,False,True,0
1,1,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.04400667601813753,0,1,-0.5583460543187373,1,2,2,False,False,1
3,0,0.3964665742963413,-0.47908676070718687,-0.444999501816175,-0.5188846342073494,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,-0.9279640788432092,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,0,-0.5583460543187373,1,1,1,False,True,0
3,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.4973761668898736,0,0,-0.5583460543187373,1,3,0,False,True,0
3,0,-0.3225100659794147,7.203909499822155,1.8665256881734007,0.7012979667582132,0,0,5.758637395147358,0,2,3,False,True,0
3,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,False,0
2,0,-0.09546481115549173,-0.47908676070718687,0.7107630931786129,-0.005339768481102466,0,4,0.07335229062787217,0,2,3,False,True,0
1,1,0.5099892017083028,0.481287771858981,-0.444999501816175,1.079348188438559,1,2,0.07335229062787217,0,3,3,False,False,1
3,0,-1.9118268497468751,3.3624113695574844,1.8665256881734007,-0.03868997623179524,0,3,3.2318440153609194,0,0,2,False,True,0
3,0,3.3858957628113266,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,0,-0.5583460543187373,1,4,0,False,True,0
3,1,-1.5334180917070037,0.481287771858981,0.7107630931786129,-0.3485897733781164,0,1,0.7050506355744817,0,0,2,False,False,0
1,1,-1.0036458304511835,-0.47908676070718687,0.7107630931786129,0.1183943356374097,1,1,0.07335229062787217,0,1,3,False,True,1
2,1,1.1154432145720972,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,2,0.07335229062787217,0,3,2,False,True,0
3,1,-0.8522823272352348,-0.47908676070718687,0.7107630931786129,-0.46257595010654207,0,2,0.07335229062787217,0,1,1,False,True,1
1,1,1.1911249661800716,0.481287771858981,0.7107630931786129,2.5440989795758684,0,2,0.7050506355744817,0,3,3,False,True,1
1,0,1.6452154758279174,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,1,0,-0.5583460543187373,1,3,2,False,True,1
3,1,-0.398191817587389,-0.47908676070718687,3.022288283168189,-0.27101429013193984,0,2,1.3367489805210908,0,2,2,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,0.8883979597481743,1.4416623044251486,-0.444999501816175,-0.3705815770398051,0,0,0.7050506355744817,0,3,1,False,True,0
2,0,-0.6252370724113119,0.481287771858981,-0.444999501816175,-0.4210090245042294,0,0,0.07335229062787217,0,2,1,False,True,0
1,1,1.4181702210039946,-0.47908676070718687,-0.444999501816175,-0.1420427533875362,1,2,-0.5583460543187373,1,3,2,False,True,1
3,1,-0.5495553208033376,7.203909499822155,1.8665256881734007,0.7012979667582132,0,1,5.758637395147358,0,2,3,False,True,0
2,0,-0.398191817587389,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
2,1,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,2,-0.5583460543187373,1,3,1,False,True,1
2,1,-0.17114656276346604,0.481287771858981,-0.444999501816175,-0.37541494048193447,0,1,0.07335229062787217,0,2,1,False,False,1
1,0,0.13158044366843122,-0.47908676070718687,-0.444999501816175,0.3329144719621266,1,0,-0.5583460543187373,1,2,3,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-1.9118268497468751,0.481287771858981,0.7107630931786129,-0.4280986020011448,0,3,0.7050506355744817,0,0,1,False,True,1
3,0,-0.24682831437144034,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,1,1.3424884693960202,0.481287771858981,0.7107630931786129,0.37271045319924306,1,2,0.7050506355744817,0,3,3,False,True,1
1,0,0.28294394688437985,-0.47908676070718687,-0.444999501816175,-0.5466764739995933,1,0,-0.5583460543187373,1,2,0,False,True,0
3,0,1.3424884693960202,-0.47908676070718687,-0.444999501816175,-0.4693426589255232,0,0,-0.5583460543187373,1,3,1,False,True,0
2,1,-0.09546481115549173,0.481287771858981,-0.444999501816175,-0.17934085239776024,0,2,0.07335229062787217,0,2,2,False,False,1
3,1,-1.0793275820591577,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,1,-0.5583460543187373,1,1,0,False,False,1
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.45299042372811105,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,1,2.023624233867789,-0.47908676070718687,0.7107630931786129,0.9643934056763304,1,2,0.07335229062787217,0,3,3,False,False,1
2,1,-0.3225100659794147,-0.47908676070718687,0.7107630931786129,-0.14067394486072518,0,2,0.07335229062787217,0,2,2,False,True,1
3,0,0.28294394688437985,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.4400196095948127,0,1,-0.5583460543187373,1,2,1,False,True,0
2,0,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,0.7370344565322257,-0.47908676070718687,5.333813473157765,-0.0802569018341079,0,2,2.6001456704143098,0,3,2,True,False,0
2,0,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,4,-0.5583460543187373,1,2,1,False,True,0
1,1,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.06334012978665506,1,1,-0.5583460543187373,1,2,2,False,True,1
3,1,-0.5495553208033376,0.481287771858981,1.8665256881734007,-0.1899742519704449,0,1,1.3367489805210908,0,2,2,False,True,0
1,0,-0.24682831437144034,-0.47908676070718687,-0.444999501816175,-0.06334012978665506,1,0,-0.5583460543187373,1,2,2,False,False,1
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
